Data,Weekday,Hour,RO_price,RO_quantity,BG_price,SR_price,HU_price
9/2/2020,3,15,57.91666667,2782.1,59.83,56.01,52.73
9/2/2020,3,16,57.91666667,2717.1,59.84,54.68,52.73
9/2/2020,3,17,60.89791667,2604.5,59.82,55.85,55.29
9/2/2020,3,18,57.91666667,2486.5,60.05,60.61,62.05
9/2/2020,3,19,63.29791667,2527.5,67.99,65.78,68.36
9/2/2020,3,20,75.48333333,2603.1,71.04,73.97,73.2
9/2/2020,3,21,70.50625,2630.6,64.71,73.23,66.7
9/2/2020,3,22,60.30416667,2393.5,59.74,59.71,57
9/2/2020,3,23,53.35625,2136,53.93,50.95,48.85
9/2/2020,3,24,45.63125,1910.1,49.02,45.17,41
9/3/2020,4,1,42.16875,1915.7,39.81,39.32,40.77
9/3/2020,4,2,37.91666667,1930.6,37.46,37.04,39.2
9/3/2020,4,3,36.30416667,1847.7,37.26,35.58,37.68
9/3/2020,4,4,34.2875,1874.8,35.96,34.46,36.4
9/3/2020,4,5,34.78333333,1917.4,37.38,35.55,37.8
9/3/2020,4,6,37.68333333,2068.8,43.43,38.62,41.47
9/3/2020,4,7,50.36041667,2305.7,56.5,51.01,54.01
9/3/2020,4,8,59.79166667,2673.4,59.87,60.43,63.93
9/3/2020,4,9,60.4,2914,61.43,65.99,65.2
9/3/2020,4,10,57.91666667,2954.7,59.08,63.01,60
9/3/2020,4,11,55.94791667,2989.4,59.06,56.8,57.27
9/3/2020,4,12,55.83333333,2984.5,53.97,55.02,54.4
9/3/2020,4,13,55.83333333,3041.2,54.05,53.73,51.43
9/3/2020,4,14,51.66666667,2985.9,53.99,53.19,49.66
9/3/2020,4,15,53.94583333,2831.2,53.98,51.9,48.91
9/3/2020,4,16,51.41666667,2748.6,54.55,51.34,50.01
9/3/2020,4,17,51.41666667,2718,56.51,53.69,51.43
9/3/2020,4,18,54.42708333,2555.8,59.06,57.72,56.03
9/3/2020,4,19,56.03125,2605.1,59.1,63.8,62.77
9/3/2020,4,20,62.27083333,2619.4,68.49,71.86,71.93
9/3/2020,4,21,60.45,2582.9,63.73,70.03,69.92
9/3/2020,4,22,46.34583333,2293.6,56.55,58.35,59.8
9/3/2020,4,23,39.25625,2100.6,51.11,53.43,52.91
9/3/2020,4,24,32.28125,1906,47.65,45.89,45.25
9/4/2020,5,1,29.23125,1837.7,45.03,42,41.83
9/4/2020,5,2,25.76041667,1852.6,43.09,38.44,37.61
9/4/2020,5,3,24.50625,1949.7,43.1,37,36.01
9/4/2020,5,4,24.91041667,1905,42.03,34.92,34.01
9/4/2020,5,5,26.3125,1880.1,42.93,35.45,34.5
9/4/2020,5,6,30.29583333,2050.5,44.48,38.55,37.38
9/4/2020,5,7,43.275,2366.8,51.13,48.68,49.95
9/4/2020,5,8,49.42708333,2695.8,52.71,55.9,55.92
9/4/2020,5,9,51.21666667,2909.1,58.84,59.49,59.53
9/4/2020,5,10,49.36041667,2946.6,52.71,56.75,54.91
9/4/2020,5,11,45.94583333,2887.2,52.69,50.68,49.92
9/4/2020,5,12,41.73333333,2901.8,52.69,49.32,48.31
9/4/2020,5,13,36.01041667,2966.8,52.7,47.05,46.59
9/4/2020,5,14,34.22291667,2932.2,52.69,47.01,45.55
9/4/2020,5,15,33.31666667,2818.4,52.69,45.16,43.03
9/4/2020,5,16,34.66666667,2699.4,52.69,44.98,42.09
9/4/2020,5,17,35.78333333,2633.4,52.69,46.71,47.11
9/4/2020,5,18,44.28333333,2547.2,52.69,47.92,50.27
9/4/2020,5,19,50.34583333,2562.3,52.7,52.87,55.58
9/4/2020,5,20,55.36875,2673.7,58.32,59.42,61.77
9/4/2020,5,21,55.40416667,2602.6,52.71,58.64,59.96
9/4/2020,5,22,48.52083333,2355.3,51.12,50.46,45.97
9/4/2020,5,23,43.91041667,2121.7,45.04,45.94,38.94
9/4/2020,5,24,36.52916667,2163.8,37.91,36.53,32.02
9/5/2020,6,1,36.12916667,2039.8,39.1,30.37,28.98
9/5/2020,6,2,32.07291667,2062.6,30.14,25.49,25.54
9/5/2020,6,3,30.15416667,2200.8,29.26,22.68,24.3
9/5/2020,6,4,27.63958333,2439.1,27.88,22.7,24.7
9/5/2020,6,5,27.25,2460.3,25.17,24.25,26.09
9/5/2020,6,6,27.25,2329.8,33.79,29.03,30.04
9/5/2020,6,7,30.16458333,2302.7,47.83,41.55,42.91
9/5/2020,6,8,31.85625,2535.1,52.16,46.42,49.01
9/5/2020,6,9,33.39166667,2741.7,52.16,49.72,50.78
9/5/2020,6,10,26.23958333,2787.5,51.92,48.21,48.94
9/5/2020,6,11,25.26041667,2733.1,50.9,44.4,45.56
9/5/2020,6,12,22.07083333,2790.3,47.62,43.03,41.38
9/5/2020,6,13,24.58333333,2862,44.87,40.49,35.71
9/5/2020,6,14,25.13958333,2895.1,44.48,37.69,33.93
9/5/2020,6,15,23.81666667,2777.3,44.53,37.18,33.04
9/5/2020,6,16,26.62083333,2824.6,44.59,35.69,34.37
9/5/2020,6,17,29.36875,2751.7,44.95,40.65,35.48
9/5/2020,6,18,32.71875,2676,47.96,43.98,43.91
9/5/2020,6,19,43.54166667,2650.9,51.12,49.86,49.92
9/5/2020,6,20,53.08333333,2739.6,52.16,56.09,54.9
9/5/2020,6,21,45.8125,2879.9,51.12,58.07,54.94
9/5/2020,6,22,41.25208333,2586.7,46.05,49.15,48.11
9/5/2020,6,23,38.04791667,2402.1,44.53,44.21,43.54
9/5/2020,6,24,33.30416667,2473,34.29,37.84,36.22
9/6/2020,0,1,33.42916667,2872.4,37.62,33.1,35.8
9/6/2020,0,2,30.30833333,2883.8,32.84,30.65,31.78
9/6/2020,0,3,28.94375,3060.7,32.72,27.34,29.88
9/6/2020,0,4,28.175,3126.1,29.35,26.07,28.41
9/6/2020,0,5,28.34791667,3120.5,25.88,25.69,27.85
9/6/2020,0,6,29.32708333,3102.4,24.95,26.18,28.64
9/6/2020,0,7,29.25833333,3001.6,25.19,27.37,29.89
9/6/2020,0,8,30.52916667,2919.4,28.13,33.28,31.57
9/6/2020,0,9,32.83333333,3205.2,29.22,35.05,33.99
9/6/2020,0,10,32.51458333,3539.1,5.06,37.46,34.2
9/6/2020,0,11,32.22708333,3615.7,2.54,35.03,30.5
9/6/2020,0,12,32.22708333,3606.2,2.55,31.87,29.27
9/6/2020,0,13,31.06458333,3420.2,19.94,29.55,26.2
9/6/2020,0,14,29.29791667,3228.5,18.96,27.21,24.91
9/6/2020,0,15,28.0375,2913.6,18.59,25.85,23.6
9/6/2020,0,16,28.58333333,2715.3,26.91,27.08,26.38
9/6/2020,0,17,31.49166667,2483.6,35.39,28.28,29.1
9/6/2020,0,18,36.48541667,2410.6,39.33,36.31,32.42
9/6/2020,0,19,42.83541667,2410.1,45.99,37.3,37.48
9/6/2020,0,20,47.48125,2644.1,46,46.3,42.7
9/6/2020,0,21,49.50208333,2535,45.98,47.06,43.78
9/6/2020,0,22,46.47083333,2204.2,45.97,40.33,40.88
9/6/2020,0,23,43.54166667,2063,44.44,36.71,37.7
9/6/2020,0,24,38.91458333,2084.1,33.09,32.74,33
9/7/2020,1,1,36.26875,2142.6,33.58,34.5,33.09
9/7/2020,1,2,32.85833333,2242.7,29.53,31.32,30
9/7/2020,1,3,31.71041667,2298.9,28.87,29.89,28.65
9/7/2020,1,4,31.62083333,2298.5,28.26,28.07,27.89
9/7/2020,1,5,32.07708333,2246.7,28.08,28.85,28.06
9/7/2020,1,6,36.25,2127.8,30.26,29.88,29.03
9/7/2020,1,7,49.40208333,2013,30.03,30.13,28.96
9/7/2020,1,8,58.59375,1860.3,30.02,32.34,30.22
9/7/2020,1,9,62.20208333,1844.4,30.33,33.73,32.5
9/7/2020,1,10,57.8875,2088.2,34.75,33.22,32.18
9/7/2020,1,11,51.39583333,2172,35.12,32.32,31.9
9/7/2020,1,12,48.80833333,2224.6,34.39,32.57,31.9
9/7/2020,1,13,47.70833333,2139.8,33.44,32.02,30.75
9/7/2020,1,14,47.70833333,2087.9,30.56,29.83,29
9/7/2020,1,15,48.95833333,2251.2,30.82,29.09,27.75
9/7/2020,1,16,50.625,2097.7,30.44,29.38,28.29
9/7/2020,1,17,51.04166667,2047,35.65,32.21,31.17
9/7/2020,1,18,51.71458333,2101.9,40.9,40.28,36.12
9/7/2020,1,19,56.87708333,2090.3,46.49,43.09,42.4
9/7/2020,1,20,63.01875,2384.3,46.52,46.45,47
9/7/2020,1,21,61.51458333,2465.9,46.51,49.12,49
9/7/2020,1,22,51.65208333,2133.2,46.5,47.01,46
9/7/2020,1,23,44.09791667,2252.3,46.49,45.01,43.1
9/7/2020,1,24,36.36666667,2406,44.98,40.05,38.52
9/8/2020,2,1,31.8625,1970.5,45.89,37.9,35.9
9/8/2020,2,2,29.05416667,2035.1,48.53,31.27,32.52
9/8/2020,2,3,27.5625,2131,47.81,30.13,31.39
9/8/2020,2,4,26.35416667,2107.3,45.97,30.01,31.3
9/8/2020,2,5,25.11458333,2000.7,45.23,31.17,31.75
9/8/2020,2,6,29.375,2047.8,43.94,35.5,35.88
9/8/2020,2,7,36.37916667,2403.3,51.09,47.91,48.9
9/8/2020,2,8,43.35,2513,53.05,57.05,58
9/8/2020,2,9,46.41041667,2674.3,56.21,59.25,61.57
9/8/2020,2,10,41.40416667,2667.4,52.04,54.51,57.3
9/8/2020,2,11,39.875,2514,48.54,49.98,50.87
9/8/2020,2,12,40.11666667,2573.3,48.53,48.11,48.31
9/8/2020,2,13,39.60208333,2621.2,47.68,47.08,45.03
9/8/2020,2,14,40.08333333,2620,47.83,46.29,43.26
9/8/2020,2,15,38.76875,2586.4,47.75,47.05,42.19
9/8/2020,2,16,39.23541667,2494.2,50.97,47.02,43.87
9/8/2020,2,17,43.15416667,2407.6,51.13,46.52,44.69
9/8/2020,2,18,48.82291667,2288.8,56.06,49.64,51.19
9/8/2020,2,19,53.28541667,2353,57.19,54.33,56.3
9/8/2020,2,20,61.38333333,2620.4,66.22,63.11,62.38
9/8/2020,2,21,61.625,2739,67.03,60.45,60.89
9/8/2020,2,22,51.02708333,2463.7,56.22,50.44,51.13
9/8/2020,2,23,44.84791667,2231.9,51.1,43.94,43.65
9/8/2020,2,24,38.06875,2079.5,48.53,36.46,36
9/9/2020,3,1,37.5,1983.8,28.9,35.23,31.54
9/9/2020,3,2,34.90625,2067.1,25.39,29.49,28.76
9/9/2020,3,3,33.63333333,2020.7,22.51,26.87,25.8
9/9/2020,3,4,32.70833333,2065.8,20.94,26.46,25.06
9/9/2020,3,5,33.27916667,2046.4,21.94,27.07,24.86
9/9/2020,3,6,38.12708333,1897.4,27.01,31.36,29.08
9/9/2020,3,7,47.54583333,2176,46.61,38.46,36.01
9/9/2020,3,8,53.5375,2554.3,51.12,44.75,42.91
9/9/2020,3,9,52.85,2723.6,51.12,50.52,45.94
9/9/2020,3,10,49.11458333,2743.5,51.08,45.44,40.98
9/9/2020,3,11,49.5625,2715.5,47.37,40.92,39.47
9/9/2020,3,12,48.57291667,2645.8,45.01,39.12,39.71
9/9/2020,3,13,50.74791667,2547.2,45.01,39.33,39.2
9/9/2020,3,14,49.79166667,2442.5,47.53,42.53,39.68
9/9/2020,3,15,50,2493.2,48.09,41.63,38.38
9/9/2020,3,16,49.79166667,2417.4,49.12,40.95,38.84
9/9/2020,3,17,51.66666667,2281.6,49.61,45.24,41.74
9/9/2020,3,18,54.10416667,2309.7,51.09,45.75,45.45
9/9/2020,3,19,69.29791667,2304.4,54.71,51.96,51.91
9/9/2020,3,20,72.70833333,2504.2,55.33,58.85,60.76
9/9/2020,3,21,62.35833333,2368.9,54.76,59.78,61
9/9/2020,3,22,47.7125,2088.6,48.58,50.46,50.51
9/9/2020,3,23,47.70833333,2011.7,45,43.74,44.39
9/9/2020,3,24,36.41041667,1865,36.57,36.24,37.68
9/10/2020,4,1,34.39583333,2021.4,35.09,38.12,37.07
9/10/2020,4,2,30.95625,1832.8,32.91,35.34,34.51
9/10/2020,4,3,30.18958333,1788.1,30.87,32.91,33.25
9/10/2020,4,4,30.21875,1820.7,30.06,31.92,32.34
9/10/2020,4,5,31.54375,1842.4,30.04,32.03,32.9
9/10/2020,4,6,47.70833333,2016.3,35.89,35.08,37.69
9/10/2020,4,7,56.14583333,2267.9,48.59,45.53,47
9/10/2020,4,8,56.24791667,2603.3,51.12,52.24,52.93
9/10/2020,4,9,58.23333333,2719.8,51.11,53.33,52.25
9/10/2020,4,10,53.60208333,2785.1,51.09,48.06,48.56
9/10/2020,4,11,51.32708333,2813.7,51.09,43.54,49
9/10/2020,4,12,50.76041667,2819,51.08,42.85,48.02
9/10/2020,4,13,49.30416667,2765.1,51.09,45.25,47.12
9/10/2020,4,14,47.99791667,2728.4,51.1,45.07,46
9/10/2020,4,15,47.1,2647,51.12,43.37,42.75
9/10/2020,4,16,49.50833333,2563.7,51.1,43.25,45.3
9/10/2020,4,17,52.9125,2475.7,51.12,50.22,51.08
9/10/2020,4,18,56.04166667,2465.5,53.66,49.02,52.09
9/10/2020,4,19,63.4125,2512,56.27,52.04,57.2
9/10/2020,4,20,77.36875,2574.7,58.09,60.6,64.92
9/10/2020,4,21,73.22291667,2534.3,56.28,60.02,61.65
9/10/2020,4,22,58.22291667,2237.7,51.1,50.26,47.17
9/10/2020,4,23,51.05625,2030.4,48.62,42.01,44.03
9/10/2020,4,24,43.4875,1928.2,33.83,37.48,36
9/11/2020,5,1,45.19166667,1856.9,39.06,34.36,34.01
9/11/2020,5,2,40.19375,1837.6,36.76,30.91,30.61
9/11/2020,5,3,37.70833333,1855,34.83,29.48,29.85
9/11/2020,5,4,36.47291667,1930.9,34.91,29.41,29.88
9/11/2020,5,5,36.06875,2007.8,36.24,31.02,31.19
9/11/2020,5,6,38.72083333,2149.1,48.89,37.3,36.91
9/11/2020,5,7,49.79166667,2305.8,52.45,50.52,49.38
9/11/2020,5,8,59.625,2570.8,59.06,55.23,53.48
9/11/2020,5,9,62.3125,2718.4,60.81,58.08,57.58
9/11/2020,5,10,55.70625,2785.5,53.96,55.78,53
9/11/2020,5,11,51.04166667,2768.8,51.11,56.55,50.75
9/11/2020,5,12,51.66666667,2721.3,49.94,55.02,50.19
9/11/2020,5,13,53.8125,2815,51.09,52.45,48.75
9/11/2020,5,14,51.625,2696,51.1,53.29,47.46
9/11/2020,5,15,54.89791667,2577.1,51.11,52.58,46.57
9/11/2020,5,16,57.91666667,2455.4,51.12,51.57,48.95
9/11/2020,5,17,59.79166667,2408.5,51.12,52.55,51.91
9/11/2020,5,18,59.79166667,2390.2,56.56,55.51,55.41
9/11/2020,5,19,60.625,2594.3,60.84,61.79,62.7
9/11/2020,5,20,91.24583333,2713.1,74.18,74.9,76.5
9/11/2020,5,21,68.39583333,2870.2,69.64,69.83,72.4
9/11/2020,5,22,57.91666667,2451,55.37,56.99,57.57
9/11/2020,5,23,55.83333333,2123.9,51.09,54.54,50.48
9/11/2020,5,24,43.09375,1885.6,46.02,47.43,43
9/12/2020,6,1,42.26875,2077.7,47.07,40.88,42.39
9/12/2020,6,2,37.1375,2078.2,44.29,37.71,37.9
9/12/2020,6,3,33.88958333,2050.8,38.05,35.95,37.25
9/12/2020,6,4,31.73333333,2007,36.62,34.19,36.03
9/12/2020,6,5,31.38958333,1977.6,36.63,34.54,35.63
9/12/2020,6,6,32.23958333,2016.4,40.07,38.91,38.25
9/12/2020,6,7,33.81458333,1969.9,48.97,49.01,49.19
9/12/2020,6,8,40.40208333,2191.7,58.81,53.91,58.9
9/12/2020,6,9,39.64791667,2342,58.83,55.02,61.56
9/12/2020,6,10,39.04791667,2413.6,54.23,52.73,55.03
9/12/2020,6,11,35.30625,2390.9,51.09,47.93,50.18
9/12/2020,6,12,32.93541667,2361.2,48.83,47.07,47.93
9/12/2020,6,13,31.27291667,2391.3,51.09,47.04,47.34
9/12/2020,6,14,27.14375,2387.3,47.07,45.19,45.04
9/12/2020,6,15,26.6625,2319.7,51.1,44.38,45.02
9/12/2020,6,16,31.61666667,2293.6,54.21,47.36,45.02
9/12/2020,6,17,36.87916667,2278.5,58.8,51.41,50.63
9/12/2020,6,18,41.99583333,2308.6,58.8,50.38,52.37
9/12/2020,6,19,43.77083333,2286.2,58.82,55.09,54.67
9/12/2020,6,20,50.69375,2593.6,69.05,65.03,63.98
9/12/2020,6,21,50.55,2418.6,58.84,64.14,63.93
9/12/2020,6,22,43.99166667,2077.6,57.71,52.29,50.94
9/12/2020,6,23,40.57916667,1920.6,52.4,47.61,49.27
9/12/2020,6,24,35.95416667,1828.4,45,40.07,40.02
9/13/2020,0,1,36.38125,1960.6,45.01,38.84,41.77
9/13/2020,0,2,32.54583333,2151.5,43.58,36.35,36.7
9/13/2020,0,3,29.2875,2102.9,36.98,34.84,33.49
9/13/2020,0,4,27.6375,2191.1,34.62,32.08,31.36
9/13/2020,0,5,27.25,2234.2,31.94,31.84,31.02
9/13/2020,0,6,27.34375,2213.2,35.34,33.1,31.86
9/13/2020,0,7,27.45833333,2015.4,43.6,35.47,33.42
9/13/2020,0,8,29.41666667,1885.7,44.48,39.83,39.93
9/13/2020,0,9,29.43541667,1905.2,44.47,39.69,39.18
9/13/2020,0,10,29.27916667,2248.9,44.44,40.25,38.59
9/13/2020,0,11,27.77291667,2405.3,30.91,35.93,34.89
9/13/2020,0,12,28.7625,2515.5,29.48,34.08,32.55
9/13/2020,0,13,27.02083333,2599.1,30.02,34.35,30.9
9/13/2020,0,14,25.04166667,2588.9,23.27,33.73,26.82
9/13/2020,0,15,24.02083333,2460.9,22.79,33.76,26.35
9/13/2020,0,16,25.33958333,2257,32.42,34.44,31.24
9/13/2020,0,17,31.9625,2142.2,30.97,38.93,36.44
9/13/2020,0,18,37.93333333,1929.2,44.44,40.13,41.5
9/13/2020,0,19,43.54166667,1959.5,45,43.46,43.25
9/13/2020,0,20,51.66666667,2112.1,45.96,50.21,50.1
9/13/2020,0,21,51.66666667,2303.7,45.04,53.06,49.95
9/13/2020,0,22,46.10416667,2148.5,45,43.53,43.47
9/13/2020,0,23,43.54166667,2094.9,45,41.43,40.1
9/13/2020,0,24,39.09791667,2060,34.92,38.39,35.53
9/14/2020,1,1,39.06041667,1887.9,31.97,34.51,35.96
9/14/2020,1,2,35.43333333,1902.5,28.92,32.01,32.17
9/14/2020,1,3,34.60416667,1838.2,27.92,28.36,28.95
9/14/2020,1,4,33.53333333,1844,25.98,26.6,27.31
9/14/2020,1,5,33.53541667,1870.6,25.96,26.1,26.93
9/14/2020,1,6,37.45625,1808,24.92,26.63,27.02
9/14/2020,1,7,51.3125,1746.7,22.87,26.83,27.14
9/14/2020,1,8,61.875,1827.5,23.92,28.23,29.07
9/14/2020,1,9,64.68333333,1889.8,23.91,30.04,29.09
9/14/2020,1,10,56.59375,2081.7,23,30.31,28.94
9/14/2020,1,11,50.61041667,2066,19.03,29.07,27.45
9/14/2020,1,12,48.56666667,2136.7,20.44,29.07,28.43
9/14/2020,1,13,46.25208333,2486.5,18.43,28.41,26.7
9/14/2020,1,14,45.44583333,2415.8,13.33,27.05,24.75
9/14/2020,1,15,45.26041667,2193.3,15.77,25.52,23.74
9/14/2020,1,16,46.76875,2267.5,21.04,28.06,25.04
9/14/2020,1,17,51.95208333,2114.1,34.92,30.97,31.59
9/14/2020,1,18,59.29166667,2002.8,32.6,36.53,37.49
9/14/2020,1,19,70.65416667,2092.8,44.66,41.26,43.03
9/14/2020,1,20,80.94583333,2287.2,48.99,50.41,51.06
9/14/2020,1,21,76.75625,2451,48.62,51.48,51.06
9/14/2020,1,22,59.53541667,2258.4,45.04,43.81,45.57
9/14/2020,1,23,52.46875,2145.8,44.34,40.38,43.03
9/14/2020,1,24,44.5875,2027.7,35.92,36.01,38.64
9/15/2020,2,1,47.03958333,1690.7,35.95,39.93,38.6
9/15/2020,2,2,43.10416667,1843.1,31.92,36.06,35.02
9/15/2020,2,3,40.58333333,1941.9,30,34.08,34.2
9/15/2020,2,4,39.46041667,2047.8,29.93,33.36,33.14
9/15/2020,2,5,39.79375,2107.7,29.96,33.12,33.14
9/15/2020,2,6,43.47708333,2220.2,34.94,36.95,37.02
9/15/2020,2,7,56.90416667,2377.1,47.58,47.93,50.71
9/15/2020,2,8,68.21875,2466.5,57.47,57.11,61.15
9/15/2020,2,9,74.35416667,2556.9,60.35,62.89,63.93
9/15/2020,2,10,64.84583333,2587.6,53.96,57.1,55.93
9/15/2020,2,11,59.20208333,2504.4,51.09,53.17,50.02
9/15/2020,2,12,56.6625,2588,46.83,53.68,48
9/15/2020,2,13,54.38541667,2589,45.92,51.2,45.71
9/15/2020,2,14,53.12083333,2459.4,47.56,50.33,44.91
9/15/2020,2,15,52.10208333,2327,50.41,48.62,44.73
9/15/2020,2,16,55.63958333,2218.1,51.09,48.57,46.22
9/15/2020,2,17,61.68958333,2291.5,53.18,53.29,51.34
9/15/2020,2,18,74.44166667,2367.3,60.33,58.07,58.6
9/15/2020,2,19,85.31666667,2427.8,63.57,69.99,69.83
9/15/2020,2,20,108.95,2733.6,72.9,79.13,80
9/15/2020,2,21,96.22083333,2797.2,70.88,77.74,75.86
9/15/2020,2,22,70.87083333,2481.9,60.34,60.47,58.84
9/15/2020,2,23,60.70833333,2046.3,51.11,53.49,51.86
9/15/2020,2,24,52.36041667,1806.8,42.41,45.95,44.07
9/16/2020,3,1,46.275,1943.8,41.04,47.09,46.49
9/16/2020,3,2,44.95,2136.4,37.1,41.79,42.6
9/16/2020,3,3,42.49375,2229.9,33.38,40.23,40.11
9/16/2020,3,4,40.40833333,2252.8,32.72,38.46,39
9/16/2020,3,5,40.73125,2157.6,32.54,38.96,39.33
9/16/2020,3,6,44.66666667,1983.1,38.42,43.05,42.97
9/16/2020,3,7,57.94375,2225.9,52.91,58.27,56.24
9/16/2020,3,8,73.87083333,2591.1,67.44,62.26,67.42
9/16/2020,3,9,77.69791667,2997.3,67.47,68.12,73.49
9/16/2020,3,10,67.55416667,2923.8,58.79,61.38,64.09
9/16/2020,3,11,59.63333333,2777.2,53.15,58.34,58.51
9/16/2020,3,12,54.64375,2613.4,52.44,58.17,56
9/16/2020,3,13,51.6125,2391.2,50.15,57.04,53.75
9/16/2020,3,14,53.56875,2410.2,44.99,57.01,52.5
9/16/2020,3,15,54.30416667,2269.2,44.79,57.05,51.49
9/16/2020,3,16,58.02291667,2136.6,53.13,58.07,54.99
9/16/2020,3,17,60.82708333,2181.3,56.71,62.42,60.97
9/16/2020,3,18,61.72916667,2335.5,67.46,70.43,73.57
9/16/2020,3,19,61.525,2426.3,79.76,77.07,84.32
9/16/2020,3,20,74.99791667,2385.2,91.01,99.99,107.68
9/16/2020,3,21,64.47083333,2638.8,82.55,95.99,95.1
9/16/2020,3,22,50.49791667,2354.4,63,67.54,70.04
9/16/2020,3,23,49.58125,1964.8,53.15,62.25,60
9/16/2020,3,24,42.925,1644,47.07,53.66,51.75
9/17/2020,4,1,39.70833333,1745.4,51.08,45.71,45.73
9/17/2020,4,2,37.68958333,1832.6,48.22,42.19,44.42
9/17/2020,4,3,36.64791667,1926.7,45.87,40.4,41.99
9/17/2020,4,4,35.76666667,1888.7,43.68,38.46,39.93
9/17/2020,4,5,36.38541667,1866.1,45.52,38.68,40.25
9/17/2020,4,6,39.44791667,1897.7,51.11,42.36,44.14
9/17/2020,4,7,51.27291667,2108.9,60,54.8,57.26
9/17/2020,4,8,61.99375,2500.2,69.66,65.28,73
9/17/2020,4,9,67.73125,2476.4,70,70.01,76.78
9/17/2020,4,10,62.84166667,2466.2,61.33,66.94,66.76
9/17/2020,4,11,57.59166667,2368.8,60.97,54.51,58.93
9/17/2020,4,12,55.99583333,2407.8,53.68,51.04,54
9/17/2020,4,13,54.22708333,2458.6,53.64,51.17,51
9/17/2020,4,14,54.1125,2326.2,56.21,53.45,52.94
9/17/2020,4,15,53.42291667,2250.7,58.64,52.81,53.66
9/17/2020,4,16,55.86666667,2185.4,60.67,53.92,57.34
9/17/2020,4,17,57.12083333,2075,62.78,54.92,60.11
9/17/2020,4,18,61.39583333,2114.6,66.03,56.26,61
9/17/2020,4,19,69.30833333,2197.4,69.66,63.29,60.8
9/17/2020,4,20,78.89583333,2285.3,80.62,76.54,74.11
9/17/2020,4,21,68.74166667,2196.5,69.67,68.23,63.71
9/17/2020,4,22,54.6375,1899.3,58.75,53.96,49.9
9/17/2020,4,23,49.54375,1898.4,53.64,49.7,49
9/17/2020,4,24,42.45625,1665.6,51.09,42.26,42.42
9/18/2020,5,1,39.81041667,1659.9,36.21,39.36,39.25
9/18/2020,5,2,37.95833333,1668.6,32.15,37.66,37.25
9/18/2020,5,3,36.32916667,1720.7,31.44,37.52,36.22
9/18/2020,5,4,31.375,1734.6,30.47,36.33,35.35
9/18/2020,5,5,28.175,1732.4,31.77,36.09,35.96
9/18/2020,5,6,35.20833333,1893,42.03,39.51,38.99
9/18/2020,5,7,43.54166667,2193,51.12,51.01,50.67
9/18/2020,5,8,54.79166667,2535.1,64.53,64.64,61.27
9/18/2020,5,9,57.91666667,2908.2,69.65,68.39,66.94
9/18/2020,5,10,54.69791667,2791.6,61.4,60.21,62.11
9/18/2020,5,11,47.88958333,2782.7,58.8,58.92,56.92
9/18/2020,5,12,43.82708333,2869.8,56.26,56.52,55.34
9/18/2020,5,13,44.54583333,2761.7,56.26,54.48,53.59
9/18/2020,5,14,43.46875,2757,56.26,53.85,53.48
9/18/2020,5,15,42.37083333,2574.7,53.74,52.52,52.8
9/18/2020,5,16,44.03333333,2556.9,58.53,54.2,55.21
9/18/2020,5,17,47.56458333,2381.1,56.29,57.77,56.45
9/18/2020,5,18,54.62916667,2321.3,61.36,59.45,60.68
9/18/2020,5,19,61.10625,2418.7,69.65,66.13,68.5
9/18/2020,5,20,66.69375,2533.2,79.27,74.8,77.97
9/18/2020,5,21,59.21666667,2573.7,64.85,66.88,67.94
9/18/2020,5,22,49.85208333,2308.2,55.96,53.38,54
9/18/2020,5,23,44.13125,1959.5,51.12,49.63,48.96
9/18/2020,5,24,38.32291667,1730.6,48.22,43.16,41.96
9/19/2020,6,1,36.19375,2163.9,42.98,40.97,39.33
9/19/2020,6,2,33.53125,2033.9,41.63,37.58,37.5
9/19/2020,6,3,31.34375,2517.6,40.05,34.49,35.89
9/19/2020,6,4,32.26458333,2647.9,37.82,33.46,35.67
9/19/2020,6,5,32.275,2899,31.59,34.01,34.5
9/19/2020,6,6,32.32083333,3051.1,38.74,36.79,38.05
9/19/2020,6,7,35.06875,3127.7,47.59,44.81,48.6
9/19/2020,6,8,38.6875,3313.7,51.11,53.27,55.37
9/19/2020,6,9,42.29791667,3360,51.09,55.75,59.3
9/19/2020,6,10,39.58333333,3243.9,51.09,53,54.04
9/19/2020,6,11,36.24583333,2941.3,49.17,47.85,47.31
9/19/2020,6,12,34.42083333,2623.9,44.45,44.08,43.3
9/19/2020,6,13,34.03541667,2589.3,47.17,43.52,44.01
9/19/2020,6,14,32.80208333,2446.2,44.98,42.65,42.95
9/19/2020,6,15,33.34791667,2416.3,47.55,42.38,41.86
9/19/2020,6,16,35.20833333,2333.1,49.14,43.23,43.5
9/19/2020,6,17,37.32083333,2315.3,51.04,46.9,46.99
9/19/2020,6,18,43.45208333,2240.7,51.09,51.73,53.97
9/19/2020,6,19,48.575,2188.6,56.28,56.29,60.37
9/19/2020,6,20,52.62291667,2413.6,60.97,68.67,65.89
9/19/2020,6,21,50.57291667,2524.9,55.1,59.45,58.5
9/19/2020,6,22,47.2,2456.3,47.59,49.56,49.25
9/19/2020,6,23,43.7,2135.6,40.28,44.83,43.6
9/19/2020,6,24,37.40625,2202.2,33.97,39.6,37.86
9/20/2020,0,1,34.60416667,2189.8,31.87,38.39,35.75
9/20/2020,0,2,32.85416667,2009.6,29.67,34.07,33.12
